row_id,year,region,region_norm,title,url,videoId,videoId_is_valid,videoId_occurrences,is_duplicate_videoId,views,views_raw,views_is_missing,views_snapshot_date,tags_list,tags,tags_raw,tag1,tag2,tag3,tag4,tag5
1373,2013,Malaysia,malaysia,Kuala Lumpur Bird Park Aviary (Taman Burung) KL Bird Park 🇲🇾🦜,https://youtu.be/ifjpV_CdR5M,ifjpV_CdR5M,True,1,False,33122,33122,False,2026-02-10,"[""kuala lumpur bird park"", ""kl bird park"", ""taman burung"", ""malaysia"", ""kuala lumpur tourism""]","kuala lumpur bird park, kl bird park, taman burung, malaysia, kuala lumpur tourism","kuala lumpur bird park, kl bird park, taman burung, malaysia, kuala lumpur tourism",kuala lumpur bird park,kl bird park,taman burung,malaysia,kuala lumpur tourism
1374,2013,Global,global,Backpacking Travel List | Things to take Backpacking | Packing List for RTW Trip 🎒✈️,https://youtu.be/alFVY8pFvi4,alFVY8pFvi4,True,1,False,34436,34436,False,2026-02-10,"[""travel packing list"", ""personal travel list"", ""backpacking travel list"", ""backpacking list of items"", ""items for travel""]","travel packing list, personal travel list, backpacking travel list, backpacking list of items, items for travel","travel packing list, personal travel list, backpacking travel list, backpacking list of items, items for travel",travel packing list,personal travel list,backpacking travel list,backpacking list of items,items for travel
1375,2013,Malaysia,malaysia,Visiting the Penang Botanical Gardens (Taman Kebun Bunga) Waterfall Gardens 🇲🇾🌿,https://youtu.be/tp8L7mSVbx4,tp8L7mSVbx4,True,1,False,14596,14596,False,2026-02-10,"[""penang botanical gardens"", ""taman kebun bunga"", ""what to see and do in penang"", ""botanical gardens in penang"", ""malaysian botanical gardens""]","penang botanical gardens, taman kebun bunga, what to see and do in penang, botanical gardens in penang, malaysian botanical gardens","penang botanical gardens, taman kebun bunga, what to see and do in penang, botanical gardens in penang, malaysian botanical gardens",penang botanical gardens,taman kebun bunga,what to see and do in penang,botanical gardens in penang,malaysian botanical gardens
1376,2013,Malaysia,malaysia,Clan Jetties Stilt Houses of the Penang Heritage Trail in George Town 🇲🇾🏠,https://youtu.be/Kpy6b_r_2Uk,Kpy6b_r_2Uk,True,1,False,5008,5008,False,2026-02-10,"[""clan jetties"", ""penang heritage trail"", ""chew jetty"", ""george town clan jetties"", ""penang clan jetties""]","clan jetties, penang heritage trail, chew jetty, george town clan jetties, penang clan jetties","clan jetties, penang heritage trail, chew jetty, george town clan jetties, penang clan jetties",clan jetties,penang heritage trail,chew jetty,george town clan jetties,penang clan jetties
1377,2013,Malaysia,malaysia,"Little India Neighborhood (ethnic Indian enclave) in George Town, Penang 🇲🇾🇮🇳",https://youtu.be/IfPWyOXwQ_s,IfPWyOXwQ_s,True,1,False,58975,58975,False,2026-02-10,"[""little india"", ""penang"", ""georgetown"", ""little india in penang"", ""georgetown little india""]","little india, penang, georgetown, little india in penang, georgetown little india","little india, penang, georgetown, little india in penang, georgetown little india",little india,penang,georgetown,little india in penang,georgetown little india
1378,2013,Malaysia,malaysia,"Noordin Mews Boutique Heritage Hotel located in George Town, Penang 🇲🇾🏨",https://youtu.be/zp7S9oo6lyY,zp7S9oo6lyY,True,1,False,5679,5679,False,2026-02-10,"[""noordin mews"", ""noordin mews boutique hotel"", ""noordin mews hotel"", ""hotels in george town"", ""georgetown hotels""]","noordin mews, noordin mews boutique hotel, noordin mews hotel, hotels in george town, georgetown hotels","noordin mews, noordin mews boutique hotel, noordin mews hotel, hotels in george town, georgetown hotels",noordin mews,noordin mews boutique hotel,noordin mews hotel,hotels in george town,georgetown hotels
1379,2013,Malaysia,malaysia,"Wandering down Love Lane, ocean views & visiting Fort Cornwallis in George Town 🇲🇾🏰",https://youtu.be/gBl3jOd37DI,gBl3jOd37DI,True,1,False,3185,3185,False,2026-02-10,"[""fort cornwallis"", ""walking in penang"", ""penang"", ""malaysia"", ""penang walking tour""]","fort cornwallis, walking in penang, penang, malaysia, penang walking tour","fort cornwallis, walking in penang, penang, malaysia, penang walking tour",fort cornwallis,walking in penang,penang,malaysia,penang walking tour
1380,2013,Malaysia,malaysia,"Eating Dim Sum and Drinking Chinese Tea for breakfast in George Town, Penang 🇲🇾🥟",https://youtu.be/nwt9PN4IVVc,nwt9PN4IVVc,True,1,False,18347,18347,False,2026-02-10,"[""dim sum in penang"", ""dim sum in george town"", ""lebuh cintra"", ""dim sum in malaysia"", ""malaysian dim sum""]","dim sum in penang, dim sum in george town, lebuh cintra, dim sum in malaysia, malaysian dim sum","dim sum in penang, dim sum in george town, lebuh cintra, dim sum in malaysia, malaysian dim sum",dim sum in penang,dim sum in george town,lebuh cintra,dim sum in malaysia,malaysian dim sum
1381,2013,Malaysia,malaysia,"Kek Lok Si Buddhist Temple of Supreme Bliss (极乐寺) in Air Itam, Penang 🇲🇾🏯",https://youtu.be/tuIvl1oVZ5o,tuIvl1oVZ5o,True,1,False,12645,12645,False,2026-02-10,"[""kek lok si"", ""kek lok si buddhist temple"", ""air itam"", ""penang kek lok si"", ""penang temple""]","kek lok si, kek lok si buddhist temple, air itam, penang kek lok si, penang temple","kek lok si, kek lok si buddhist temple, air itam, penang kek lok si, penang temple",kek lok si,kek lok si buddhist temple,air itam,penang kek lok si,penang temple
1382,2013,Malaysia,malaysia,Train Ride in Malaysia from Kuala Lumpur to Butterworth & Ferry to Penang 🇲🇾🚂⛴️,https://youtu.be/WYXhbXqTjSI,WYXhbXqTjSI,True,1,False,30665,30665,False,2026-02-10,"[""train ride in malaysia"", ""malaysian rail"", ""malaysia train travel"", ""butterworth to penang"", ""kuala lumpur to butterworth""]","train ride in malaysia, malaysian rail, malaysia train travel, butterworth to penang, kuala lumpur to butterworth","train ride in malaysia, malaysian rail, malaysia train travel, butterworth to penang, kuala lumpur to butterworth",train ride in malaysia,malaysian rail,malaysia train travel,butterworth to penang,kuala lumpur to butterworth
1383,2013,Malaysia,malaysia,"Walking around and exploring alleys and colonial mansions in George Town, Penang 🇲🇾🚶‍♂️",https://youtu.be/9pV4uTco4kg,9pV4uTco4kg,True,1,False,3491,3491,False,2026-02-10,"[""colonial mansions"", ""penang walking tour"", ""penang mansions"", ""penang architecture"", ""penang street food""]","colonial mansions, penang walking tour, penang mansions, penang architecture, penang street food","colonial mansions, penang walking tour, penang mansions, penang architecture, penang street food",colonial mansions,penang walking tour,penang mansions,penang architecture,penang street food
1384,2013,Malaysia,malaysia,"Eating Naan, Tandoori Chicken & Aloo Gobi at Restoran Kapitan in Penang 🇲🇾🍗",https://youtu.be/LGgQXSO16CY,LGgQXSO16CY,True,1,False,48821,48821,False,2026-02-10,"[""kapitan restaurant"", ""penang indian food"", ""travel"", ""kapitan indian restaurant"", ""georgetown indian food""]","kapitan restaurant, penang indian food, travel, kapitan indian restaurant, georgetown indian food","kapitan restaurant, penang indian food, travel, kapitan indian restaurant, georgetown indian food",kapitan restaurant,penang indian food,travel,kapitan indian restaurant,georgetown indian food
1385,2013,Malaysia,malaysia,"Petronas Towers in Kuala Lumpur, Malaysia (Menara Petronas Twin Towers) 🇲🇾🏙️",https://youtu.be/G9AWQJM1KbM,G9AWQJM1KbM,True,1,False,21754,21754,False,2026-02-10,"[""petronas towers"", ""menara petronas"", ""malaysian culture"", ""kuala lumpur petronas tower"", ""petronas towers in kuala lumpur""]","petronas towers, menara petronas, malaysian culture, kuala lumpur petronas tower, petronas towers in kuala lumpur","petronas towers, menara petronas, malaysian culture, kuala lumpur petronas tower, petronas towers in kuala lumpur",petronas towers,menara petronas,malaysian culture,kuala lumpur petronas tower,petronas towers in kuala lumpur
1386,2013,Malaysia,malaysia,LRT ride in Kuala Lumpur from KL Sentral Station to KLCC at night 🇲🇾🚇,https://youtu.be/Ro02C1aPrPc,Ro02C1aPrPc,True,1,False,29593,29593,False,2026-02-10,"[""lrt ride"", ""kuala lumpur lrt"", ""lrt trip"", ""travel"", ""malaysia""]","lrt ride, kuala lumpur lrt, lrt trip, travel, malaysia","lrt ride, kuala lumpur lrt, lrt trip, travel, malaysia",lrt ride,kuala lumpur lrt,lrt trip,travel,malaysia
1387,2013,Malaysia,malaysia,"VISITING THE BATU CAVES + EATING INDIAN FOOD - Kuala Lumpur, Malaysia 🇲🇾🐒",https://youtu.be/DjE3-FBk_lo,DjE3-FBk_lo,True,1,False,18110,18110,False,2026-02-10,"[""batu caves"", ""272 steps"", ""visiting batu caves"", ""malaysia batu caves"", ""travel in malaysia""]","batu caves, 272 steps, visiting batu caves, malaysia batu caves, travel in malaysia","batu caves, 272 steps, visiting batu caves, malaysia batu caves, travel in malaysia",batu caves,272 steps,visiting batu caves,malaysia batu caves,travel in malaysia
1388,2013,Malaysia,malaysia,Henna Body Art and Drawings on Audrey's hand and arm at the Batu Caves 🇲🇾🎨,https://youtu.be/5jmW3vld-Mw,5jmW3vld-Mw,True,1,False,3884,3884,False,2026-02-10,"[""henna at batu caves"", ""batu caves"", ""henna art"", ""batu caves tourism"", ""henna art at batu caves""]","henna at batu caves, batu caves, henna art, batu caves tourism, henna art at batu caves","henna at batu caves, batu caves, henna art, batu caves tourism, henna art at batu caves",henna at batu caves,batu caves,henna art,batu caves tourism,henna art at batu caves
1389,2013,Malaysia,malaysia,"Eating Roti Canai in Kuala Lumpur, Malaysia 🇲🇾🥞 Best Malaysian Breakfast!",https://youtu.be/8oSpPY3k2rI,8oSpPY3k2rI,True,1,False,70462,70462,False,2026-02-10,"[""roti canai"", ""roti canai in malaysia"", ""travel"", ""malaysia"", ""roti canai kuala lumpur""]","roti canai, roti canai in malaysia, travel, malaysia, roti canai kuala lumpur","roti canai, roti canai in malaysia, travel, malaysia, roti canai kuala lumpur",roti canai,roti canai in malaysia,travel,malaysia,roti canai kuala lumpur
1390,2013,Malaysia,malaysia,"Visiting Dataran Merdeka Square in Kuala Lumpur, Malaysia 🇲🇾🚩 Independence Square",https://youtu.be/ra6Owhpz0lI,ra6Owhpz0lI,True,1,False,19495,19495,False,2026-02-10,"[""merdeka square"", ""داتارن مرديك"", ""dataran merdeka"", ""kuala lumpur merdeka"", ""kuala lumpur travel video""]","merdeka square, داتارن مرديك, dataran merdeka, kuala lumpur merdeka, kuala lumpur travel video","merdeka square, داتارن مرديك, dataran merdeka, kuala lumpur merdeka, kuala lumpur travel video",merdeka square,داتارن مرديك,dataran merdeka,kuala lumpur merdeka,kuala lumpur travel video
1391,2013,Malaysia,malaysia,"Malacca Time Lapse Travel Video in Melaka, Malaysia 🇲🇾⏱️",https://youtu.be/xZbg3QhB5ew,xZbg3QhB5ew,True,1,False,4417,4417,False,2026-02-10,"[""malacca time lapse"", ""travel in melaka"", ""travel in melacca"", ""melaka time lapse"", ""jonker street time lapse""]","malacca time lapse, travel in melaka, travel in melacca, melaka time lapse, jonker street time lapse","malacca time lapse, travel in melaka, travel in melacca, melaka time lapse, jonker street time lapse",malacca time lapse,travel in melaka,travel in melacca,melaka time lapse,jonker street time lapse
1392,2013,Malaysia,malaysia,"Eating refreshing & delicious Cendol Dessert in Malacca (Melaka), Malaysia 🇲🇾🍧",https://youtu.be/0R_YVigd2-c,0R_YVigd2-c,True,1,False,9906,9906,False,2026-02-10,"[""eating cendol"", ""refreshing cendol"", ""mont let saung"", ""malaysian dessert cendol"", ""refreshing dessert""]","eating cendol, refreshing cendol, mont let saung, malaysian dessert cendol, refreshing dessert","eating cendol, refreshing cendol, mont let saung, malaysian dessert cendol, refreshing dessert",eating cendol,refreshing cendol,mont let saung,malaysian dessert cendol,refreshing dessert
1393,2013,Malaysia,malaysia,"Malacca River Walking Tour in Melaka, Malaysia 🇲🇾🚶‍♂️ Scenic River Walk",https://youtu.be/xusX2yCu0hk,xusX2yCu0hk,True,1,False,6392,6392,False,2026-02-10,"[""malacca river"", ""melaka walking tour"", ""melaka river"", ""exploring the melaka river"", ""melaka river walking tour""]","malacca river, melaka walking tour, melaka river, exploring the melaka river, melaka river walking tour","malacca river, melaka walking tour, melaka river, exploring the melaka river, melaka river walking tour",malacca river,melaka walking tour,melaka river,exploring the melaka river,melaka river walking tour
1394,2013,Malaysia,malaysia,Melaka River Night Cruise (Boat Tour Along the Malacca River) in Malaysia 🇲🇾🛥️,https://youtu.be/4FCNDN3H0ns,4FCNDN3H0ns,True,1,False,10602,10602,False,2026-02-10,"[""melaka river boat ride"", ""malacca river boat trip"", ""melaka river"", ""malacca river"", ""melaka night boat tour""]","melaka river boat ride, malacca river boat trip, melaka river, malacca river, melaka night boat tour","melaka river boat ride, malacca river boat trip, melaka river, malacca river, melaka night boat tour",melaka river boat ride,malacca river boat trip,melaka river,malacca river,melaka night boat tour
1395,2013,Malaysia,malaysia,Wandering around and exploring Chinatown in the heart of Malacca (Melaka) 🇲🇾🏮,https://youtu.be/3BuQprops9o,3BuQprops9o,True,1,False,3824,3824,False,2026-02-10,"[""malacca chinatown"", ""melaka chinatown"", ""malacca walking tour"", ""melaka walking tour"", ""wandering around melaka""]","malacca chinatown, melaka chinatown, malacca walking tour, melaka walking tour, wandering around melaka","malacca chinatown, melaka chinatown, malacca walking tour, melaka walking tour, wandering around melaka",malacca chinatown,melaka chinatown,malacca walking tour,melaka walking tour,wandering around melaka
1396,2013,Malaysia,malaysia,"Eating Dim Sum and Drinking Tea for breakfast in Malacca (Melaka), Malaysia 🇲🇾🍵",https://youtu.be/1Uu9LHVhxKA,1Uu9LHVhxKA,True,1,False,21860,21860,False,2026-02-10,"[""dim sum in melacca"", ""dim sum in melaka"", ""dim sum for breakfast"", ""melaka dim sum"", ""malacca food""]","dim sum in melacca, dim sum in melaka, dim sum for breakfast, melaka dim sum, malacca food","dim sum in melacca, dim sum in melaka, dim sum for breakfast, melaka dim sum, malacca food",dim sum in melacca,dim sum in melaka,dim sum for breakfast,melaka dim sum,malacca food
1397,2013,Malaysia,malaysia,"Rickshaw Tour Around Melaka (Malacca), Malaysia 🇲🇾🛺 City Tour",https://youtu.be/z5Bf5feDwho,z5Bf5feDwho,True,1,False,5043,5043,False,2026-02-10,"[""melaka rickshaw ride"", ""melaka rickshaw tour"", ""malacca rickshaw ride"", ""malacca rickshaw tour"", ""taking a rickshaw""]","melaka rickshaw ride, melaka rickshaw tour, malacca rickshaw ride, malacca rickshaw tour, taking a rickshaw","melaka rickshaw ride, melaka rickshaw tour, malacca rickshaw ride, malacca rickshaw tour, taking a rickshaw",melaka rickshaw ride,melaka rickshaw tour,malacca rickshaw ride,malacca rickshaw tour,taking a rickshaw
1398,2013,Malaysia,malaysia,Shopping & Eating Malaysian Street Food along Jonker Street Night Market in Melaka 🇲🇾🍢,https://youtu.be/mvnCVVFtobc,mvnCVVFtobc,True,1,False,43464,43464,False,2026-02-10,"[""malaysian street food"", ""jonker street melaka"", ""melaka night market"", ""malaysian night market"", ""jonker street night market""]","malaysian street food, jonker street melaka, melaka night market, malaysian night market, jonker street night market","malaysian street food, jonker street melaka, melaka night market, malaysian night market, jonker street night market",malaysian street food,jonker street melaka,melaka night market,malaysian night market,jonker street night market
1399,2013,Malaysia,malaysia,"Eating Peranakan Baba Nyonya Food (Rojak, Nyonya Laksa, Popiah & Dumplings) 🇲🇾🍜",https://youtu.be/Ll_mKlAupwg,Ll_mKlAupwg,True,1,False,14176,14176,False,2026-02-10,"[""baba nyonya cuisine"", ""nyonya dumplings"", ""nyonya laksa"", ""melaka baba nyonya"", ""malacca restaurants""]","baba nyonya cuisine, nyonya dumplings, nyonya laksa, melaka baba nyonya, malacca restaurants","baba nyonya cuisine, nyonya dumplings, nyonya laksa, melaka baba nyonya, malacca restaurants",baba nyonya cuisine,nyonya dumplings,nyonya laksa,melaka baba nyonya,malacca restaurants
1400,2013,Malaysia,malaysia,"A biking tour around historic Melaka, Malaysia (UNESCO heritage city Malacca) 🇲🇾🚲",https://youtu.be/ivWmG8JOgGQ,ivWmG8JOgGQ,True,1,False,5269,5269,False,2026-02-10,"[""bicycle tour around melaka"", ""bicycle tour around melacca"", ""melaka bike tour"", ""malacca bike tour"", ""riding a bicycle in melaka""]","bicycle tour around melaka, bicycle tour around melacca, melaka bike tour, malacca bike tour, riding a bicycle in melaka","bicycle tour around melaka, bicycle tour around melacca, melaka bike tour, malacca bike tour, riding a bicycle in melaka",bicycle tour around melaka,bicycle tour around melacca,melaka bike tour,malacca bike tour,riding a bicycle in melaka
1401,2013,Malaysia,malaysia,Sleeping on the floor at Kuala Lumpur International Airport (LCCT) 🇲🇾😴 Budget Travel Reality,https://youtu.be/wwg4yXZxPTI,wwg4yXZxPTI,True,1,False,6536,6536,False,2026-02-10,"[""low cost carrier terminal"", ""sleeping on the ground"", ""sleeping overnight at klia"", ""sleeping at the airport in malaysia"", ""sleeping at kuala lumpur airport""]","low cost carrier terminal, sleeping on the ground, sleeping overnight at klia, sleeping at the airport in malaysia, sleeping at kuala lumpur airport","low cost carrier terminal, sleeping on the ground, sleeping overnight at klia, sleeping at the airport in malaysia, sleeping at kuala lumpur airport",low cost carrier terminal,sleeping on the ground,sleeping overnight at klia,sleeping at the airport in malaysia,sleeping at kuala lumpur airport
1402,2013,South Korea,south korea,Going to Incheon Airport & Flying to Kuala Lumpur 🇰🇷✈️🇲🇾 Bye Korea!,https://youtu.be/gbPeaFKoZ1s,gbPeaFKoZ1s,True,1,False,6386,6386,False,2026-02-10,"[""leaving korea"", ""korea to malaysia"", ""flying to kuala lumpur"", ""seoul to kuala lumpur"", ""south korea""]","leaving korea, korea to malaysia, flying to kuala lumpur, seoul to kuala lumpur, south korea","leaving korea, korea to malaysia, flying to kuala lumpur, seoul to kuala lumpur, south korea",leaving korea,korea to malaysia,flying to kuala lumpur,seoul to kuala lumpur,south korea
1403,2013,South Korea,south korea,"Packing and moving out from our apartment in Yongin, Korea to travel the world 🇰🇷🎒",https://youtu.be/nz1PhMRpKWY,nz1PhMRpKWY,True,1,False,3331,3331,False,2026-02-10,"[""moving from korea"", ""moving out from our apartment"", ""leaving korea"", ""exiting korea"", ""english teachers in korea""]","moving from korea, moving out from our apartment, leaving korea, exiting korea, english teachers in korea","moving from korea, moving out from our apartment, leaving korea, exiting korea, english teachers in korea",moving from korea,moving out from our apartment,leaving korea,exiting korea,english teachers in korea
1404,2013,South Korea,south korea,Korean style Asian Fusion Lunch Set in Yongin 🇰🇷🍜 California Rolls & Pho,https://youtu.be/u-SucKVI9Q0,u-SucKVI9Q0,True,1,False,6840,6840,False,2026-02-10,"[""korean fusion food"", ""yongin restaurants"", ""yongin food"", ""korea"", ""korean cuisine""]","korean fusion food, yongin restaurants, yongin food, korea, korean cuisine","korean fusion food, yongin restaurants, yongin food, korea, korean cuisine",korean fusion food,yongin restaurants,yongin food,korea,korean cuisine
1405,2013,South Korea,south korea,"Visiting Insadong Street (인사동) in Seoul 🇰🇷🎎 Souvenirs, Culture & Street Food",https://youtu.be/lotTBaecPmc,lotTBaecPmc,True,1,False,31456,31456,False,2026-02-10,"[""insadong"", ""insadong street"", ""insadong seoul"", ""insadong korea"", ""seoul""]","insadong, insadong street, insadong seoul, insadong korea, seoul","insadong, insadong street, insadong seoul, insadong korea, seoul",insadong,insadong street,insadong seoul,insadong korea,seoul
1406,2013,South Korea,south korea,Traditional Korean Tea House (찻집) in Insadong 🇰🇷🍵 Ginseng Tea Experience,https://youtu.be/NcyzncTYbR8,NcyzncTYbR8,True,1,False,8132,8132,False,2026-02-10,"[""tea house in insadong"", ""traditional korean tea house"", ""drinking korean tea"", ""seoul traditional tea house"", ""korean tea house""]","tea house in insadong, traditional korean tea house, drinking korean tea, seoul traditional tea house, korean tea house","tea house in insadong, traditional korean tea house, drinking korean tea, seoul traditional tea house, korean tea house",tea house in insadong,traditional korean tea house,drinking korean tea,seoul traditional tea house,korean tea house
1407,2013,South Korea,south korea,"Eating Korean Sushi (초밥) in Jongro, Seoul 🇰🇷🍣 Conveyor Belt Sushi Guide",https://youtu.be/aWMoVHkChf8,aWMoVHkChf8,True,1,False,18888,18888,False,2026-02-10,"[""sushi in seoul"", ""korean sushi"", ""eating sushi"", ""seoul"", ""seoul food""]","sushi in seoul, korean sushi, eating sushi, seoul, seoul food","sushi in seoul, korean sushi, eating sushi, seoul, seoul food",sushi in seoul,korean sushi,eating sushi,seoul,seoul food
1408,2013,South Korea,south korea,"Korean Mexican Restaurant (Julio) in Jongno, Seoul 🇰🇷🌮 Fajitas & Enchiladas!",https://youtu.be/1S3yOuVNxHY,1S3yOuVNxHY,True,1,False,20873,20873,False,2026-02-10,"[""mexican food in seoul"", ""seoul restaurants"", ""best mexican food in seoul"", ""mexican cuisine in seoul"", ""mexican food in korea""]","mexican food in seoul, seoul restaurants, best mexican food in seoul, mexican cuisine in seoul, mexican food in korea","mexican food in seoul, seoul restaurants, best mexican food in seoul, mexican cuisine in seoul, mexican food in korea",mexican food in seoul,seoul restaurants,best mexican food in seoul,mexican cuisine in seoul,mexican food in korea
1409,2013,South Korea,south korea,Walking along the Cheonggye Stream (Cheonggyecheon) in Seoul 🇰🇷🚶‍♂️,https://youtu.be/m_Y_j54Cdx0,m_Y_j54Cdx0,True,1,False,4134,4134,False,2026-02-10,"[""cheonggyecheon"", ""cheonggyecheon seoul"", ""청계천"", ""cheonggyecheon korea"", ""seoul tourism""]","cheonggyecheon, cheonggyecheon seoul, 청계천, cheonggyecheon korea, seoul tourism","cheonggyecheon, cheonggyecheon seoul, 청계천, cheonggyecheon korea, seoul tourism",cheonggyecheon,cheonggyecheon seoul,청계천,cheonggyecheon korea,seoul tourism
1410,2013,South Korea,south korea,Traditional Korean Tea House: Ginger & Plum Tea in Insadong 🇰🇷🍵,https://youtu.be/BRf56QUUs6M,BRf56QUUs6M,True,1,False,8014,8014,False,2026-02-10,"[""korean tea house"", ""tea house in insadong"", ""tea in seoul"", ""insadong"", ""traditional korean tea house""]","korean tea house, tea house in insadong, tea in seoul, insadong, traditional korean tea house","korean tea house, tea house in insadong, tea in seoul, insadong, traditional korean tea house",korean tea house,tea house in insadong,tea in seoul,insadong,traditional korean tea house
1411,2013,South Korea,south korea,Hiking through a forest to visit a Korean Pagoda in Yongin 🇰🇷🥾 Winter Hike,https://youtu.be/O4KgHRBT4dg,O4KgHRBT4dg,True,1,False,2629,2629,False,2026-02-10,"[""yongin"", ""용인"", ""동백"", ""korean pagoda"", ""korea""]","yongin, 용인, 동백, korean pagoda, korea","yongin, 용인, 동백, korean pagoda, korea",yongin,용인,동백,korean pagoda,korea
1412,2013,South Korea,south korea,Korean Kimbap Restaurant: Kimchi Fried Rice & Tuna Soup 🇰🇷🥘 Cheap Eats!,https://youtu.be/25FNvEdwUfg,25FNvEdwUfg,True,1,False,42651,42651,False,2026-02-10,"[""kimbap restaurant"", ""yongin restaurant"", ""korean cuisine"", ""yongin"", ""korean kimbap""]","kimbap restaurant, yongin restaurant, korean cuisine, yongin, korean kimbap","kimbap restaurant, yongin restaurant, korean cuisine, yongin, korean kimbap",kimbap restaurant,yongin restaurant,korean cuisine,yongin,korean kimbap
1413,2013,South Korea,south korea,Eating Korean Chicken & Drinking Beer (Chimaek) on a night out 🇰🇷🍗🍺,https://youtu.be/HK7VUE4b7xE,HK7VUE4b7xE,True,1,False,31119,31119,False,2026-02-10,"[""yongin"", ""eating chicken"", ""drinking korean beer"", ""going to a korean bar"", ""drinking beer in korea""]","yongin, eating chicken, drinking korean beer, going to a korean bar, drinking beer in korea","yongin, eating chicken, drinking korean beer, going to a korean bar, drinking beer in korea",yongin,eating chicken,drinking korean beer,going to a korean bar,drinking beer in korea
1414,2013,South Korea,south korea,Korean Pancakes (Pajeon) & Rice Wine (Makgeolli) 🇰🇷🍕🍶 Traditional Tavern Food,https://youtu.be/R2mK9198hQs,R2mK9198hQs,True,1,False,61672,61672,False,2026-02-10,"[""korean pizza"", ""korean pancake"", ""korean meal"", ""yongin"", ""korean rice wine""]","korean pizza, korean pancake, korean meal, yongin, korean rice wine","korean pizza, korean pancake, korean meal, yongin, korean rice wine",korean pizza,korean pancake,korean meal,yongin,korean rice wine
1415,2013,South Korea,south korea,Eating Seolleongtang (Ox Bone Soup) for breakfast in Korea 🇰🇷🥣,https://youtu.be/240Xk9sTfAc,240Xk9sTfAc,True,1,False,28447,28447,False,2026-02-10,"[""seolleongtang"", ""korean ox bone soup"", ""korean brisket soup"", ""설렁탕"", ""korean breakfast""]","seolleongtang, korean ox bone soup, korean brisket soup, 설렁탕, korean breakfast","seolleongtang, korean ox bone soup, korean brisket soup, 설렁탕, korean breakfast",seolleongtang,korean ox bone soup,korean brisket soup,설렁탕,korean breakfast
1416,2013,South Korea,south korea,Hanjeongsik: Korean Set Meal Stone Pot on Valentine's Day 🇰🇷🍲 Royal Cuisine,https://youtu.be/JHuvDoduEAg,JHuvDoduEAg,True,1,False,58578,58578,False,2026-02-10,"[""korean traditional food"", ""korean stone pot"", ""korea"", ""korean cuisine"", ""한정식""]","korean traditional food, korean stone pot, korea, korean cuisine, 한정식","korean traditional food, korean stone pot, korea, korean cuisine, 한정식",korean traditional food,korean stone pot,korea,korean cuisine,한정식
1417,2013,South Korea,south korea,Korean Chinese Food: Sweet and Sour Pork & Black Bean Noodles (Jajangmyeon) 🇰🇷🍜,https://youtu.be/_ssgacj7sjg,_ssgacj7sjg,True,1,False,68565,68565,False,2026-02-10,"[""korean chinese cuisine"", ""korean cuisine"", ""korean meal"", ""korean chinese food"", ""korea chinese food""]","korean chinese cuisine, korean cuisine, korean meal, korean chinese food, korea chinese food","korean chinese cuisine, korean cuisine, korean meal, korean chinese food, korea chinese food",korean chinese cuisine,korean cuisine,korean meal,korean chinese food,korea chinese food
1418,2013,South Korea,south korea,Gamjatang: Eating Korean Pork Bone Soup / Potato Stew 🇰🇷🍲 Spicy & Hearty!,https://youtu.be/sEO6MNnnndM,sEO6MNnnndM,True,1,False,28204,28204,False,2026-02-10,"[""gamjatang"", ""korean potato stew"", ""korean stew"", ""감자탕"", ""korea""]","gamjatang, korean potato stew, korean stew, 감자탕, korea","gamjatang, korean potato stew, korean stew, 감자탕, korea",gamjatang,korean potato stew,korean stew,감자탕,korea
1419,2013,South Korea,south korea,"Exploring Dongbaek Neighborhood in Yongin, South Korea 🇰🇷❄️ Winter Walk",https://youtu.be/A9J_rs-Xsps,A9J_rs-Xsps,True,1,False,17273,17273,False,2026-02-10,"[""yongin"", ""yongin in the winter"", ""yongin walking tour"", ""yongin city tour"", ""dongbaek""]","yongin, yongin in the winter, yongin walking tour, yongin city tour, dongbaek","yongin, yongin in the winter, yongin walking tour, yongin city tour, dongbaek",yongin,yongin in the winter,yongin walking tour,yongin city tour,dongbaek
1420,2013,South Korea,south korea,Korean Lunar New Year Dinner (Seollal) Japchae & Mandu 🇰🇷🥟 Holiday Feast,https://youtu.be/I3I1-686PFo,I3I1-686PFo,True,1,False,22134,22134,False,2026-02-10,"[""seollal"", ""설날"", ""seollal food"", ""cooking"", ""korea""]","seollal, 설날, seollal food, cooking, korea","seollal, 설날, seollal food, cooking, korea",seollal,설날,seollal food,cooking,korea
1421,2013,South Korea,south korea,Korean Smiling Faces & Happy Moments 🇰🇷😊 Travel Photos Slideshow,https://youtu.be/DSy2RYPxfmE,DSy2RYPxfmE,True,1,False,1582,1582,False,2026-02-10,"[""korea photos"", ""korean people"", ""korea travel photos"", ""koreans happy"", ""smiling faces""]","korea photos, korean people, korea travel photos, koreans happy, smiling faces","korea photos, korean people, korea travel photos, koreans happy, smiling faces",korea photos,korean people,korea travel photos,koreans happy,smiling faces
